Game_date=20170925;DFS_Salary_date=20170925
MLB_ID;ESPN_ID;Name(LF);Name(FL);Team;H/A;Bats;Active;FD_pos;DK_pos;DD_pos;YH_pos;FD_sal;DK_sal;DD_sal;YH_sal;NP;PA;AB;Hits;2B;3B;HR;Runs;RBI;BB;IBB;SO;HBP;SB;CS;AVG;OBP;SLG;OPS;wOBA;MLB_ID(p);ESPN_ID(p);Pitcher_name(LF);Pitcher_name(FL);P_Team;Throws;game_time;Stadium;FD_sal;DK_sal;DD_sal;YH_sal
408236;5405;Gonzalez, Adrian;Adrian Gonzalez;lad;H;L;1;3;3;3;3;;;;;37;12;12;2;1;0;0;2;0;0;0;2;0;0;0;.167;.167;.250;.417;.179;475243;30515;Wood, Travis;Travis Wood;sd;L;10:10 PM EDT;Dodger Stadium;;;;
621035;32900;Taylor, Chris;Chris Taylor;lad;H;R;1;6;;6;6;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.000;.000;.000;.000;.000;475243;30515;Wood, Travis;Travis Wood;sd;L;10:10 PM EDT;Dodger Stadium;;;;
657077;33786;Verdugo, Alex;Alex Verdugo;lad;H;L;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.000;.000;.000;.000;.000;475243;30515;Wood, Travis;Travis Wood;sd;L;10:10 PM EDT;Dodger Stadium;;;;
518586;29955;Culberson, Charlie;Charlie Culberson;lad;H;R;1;4;46;46;6;;;;;12;3;1;1;1;0;0;1;1;2;2;0;0;0;0;1.000;1.000;2.000;3.000;.883;475243;30515;Wood, Travis;Travis Wood;sd;L;10:10 PM EDT;Dodger Stadium;;;;
607297;32909;Dickson, O'Koyea;O'Koyea Dickson;lad;H;R;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.000;.000;.000;.000;.000;475243;30515;Wood, Travis;Travis Wood;sd;L;10:10 PM EDT;Dodger Stadium;;;;
523253;30579;Forsythe, Logan;Logan Forsythe;lad;H;R;1;4;34;34;4;;;;;33;6;5;0;0;0;0;0;0;1;0;0;0;0;0;.000;.167;.000;.167;.117;475243;30515;Wood, Travis;Travis Wood;sd;L;10:10 PM EDT;Dodger Stadium;;;;
592626;31392;Pederson, Joc;Joc Pederson;lad;H;L;1;7;7;7;7;;;;;11;2;1;0;0;0;0;0;0;1;0;0;0;0;0;.000;.500;.000;.500;.350;475243;30515;Wood, Travis;Travis Wood;sd;L;10:10 PM EDT;Dodger Stadium;;;;
572204;30743;Thompson, Trayce;Trayce Thompson;lad;H;R;1;7;7;7;7;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.000;.000;.000;.000;.000;475243;30515;Wood, Travis;Travis Wood;sd;L;10:10 PM EDT;Dodger Stadium;;;;
400284;5383;Utley, Chase;Chase Utley;lad;H;L;1;4;4;4;4;;;;;34;11;11;1;0;0;1;1;2;0;0;1;0;0;0;.091;.091;.364;.455;.182;475243;30515;Wood, Travis;Travis Wood;sd;L;10:10 PM EDT;Dodger Stadium;;;;
641319;33892;Asuaje, Carlos;Carlos Asuaje;sd;A;L;1;;;;;;;;;11;3;2;1;0;0;1;1;1;1;0;0;0;0;0;.500;.667;2.000;2.667;.900;506433;32055;Darvish, Yu;Yu Darvish;lad;R;10:10 PM EDT;Dodger Stadium;;;;
608671;32751;Jankowski, Travis;Travis Jankowski;sd;A;L;1;7;7;7;7;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.000;.000;.000;.000;.000;506433;32055;Darvish, Yu;Yu Darvish;lad;R;10:10 PM EDT;Dodger Stadium;;;;
642707;36085;Cordoba, Allen;Allen Cordoba;sd;A;R;1;;;;;;;;;8;2;2;0;0;0;0;0;0;0;0;2;0;0;0;.000;.000;.000;.000;.000;506433;32055;Darvish, Yu;Yu Darvish;lad;R;10:10 PM EDT;Dodger Stadium;;;;
595978;32168;Hedges, Austin;Austin Hedges;sd;A;R;1;2;2;2;2;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.000;.000;.000;.000;.000;506433;32055;Darvish, Yu;Yu Darvish;lad;R;10:10 PM EDT;Dodger Stadium;;;;
516949;30567;Sanchez, Hector;Hector Sanchez;sd;A;S;1;2;2;2;2;;;;;10;2;2;1;0;0;0;1;2;0;0;0;0;0;0;.500;.500;.500;1.000;.450;506433;32055;Darvish, Yu;Yu Darvish;lad;R;10:10 PM EDT;Dodger Stadium;;;;
622534;33599;Margot, Manuel;Manuel Margot;sd;A;R;1;;;;;;;;;13;3;3;0;0;0;0;0;0;0;0;0;0;0;0;.000;.000;.000;.000;.000;506433;32055;Darvish, Yu;Yu Darvish;lad;R;10:10 PM EDT;Dodger Stadium;;;;
592669;33205;Renfroe, Hunter;Hunter Renfroe;sd;A;R;1;;;;;;;;;11;3;3;1;0;0;0;1;0;0;0;0;0;0;0;.333;.333;.333;.667;.300;506433;32055;Darvish, Yu;Yu Darvish;lad;R;10:10 PM EDT;Dodger Stadium;;;;
519333;31337;Szczur, Matt;Matt Szczur;sd;A;R;1;7;7;7;7;;;;;12;4;4;3;2;0;0;0;3;0;0;1;0;0;0;.750;.750;1.250;2.000;.850;506433;32055;Darvish, Yu;Yu Darvish;lad;R;10:10 PM EDT;Dodger Stadium;;;;
430947;6522;Aybar, Erick;Erick Aybar;sd;A;S;1;6;6;6;6;;;;;156;36;32;13;3;0;2;8;2;3;0;8;1;2;1;.406;.472;.688;1.160;.493;506433;32055;Darvish, Yu;Yu Darvish;lad;R;10:10 PM EDT;Dodger Stadium;;;;
518466;31765;Blash, Jabari;Jabari Blash;sd;A;R;1;;;;;;;;;14;2;1;0;0;0;0;0;0;1;0;1;0;0;0;.000;.500;.000;.500;.350;506433;32055;Darvish, Yu;Yu Darvish;lad;R;10:10 PM EDT;Dodger Stadium;;;;
570799;31873;Villanueva, Christian;Christian Villanueva;sd;A;R;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.000;.000;.000;.000;.000;506433;32055;Darvish, Yu;Yu Darvish;lad;R;10:10 PM EDT;Dodger Stadium;;;;
620443;33805;Torrens, Luis;Luis Torrens;sd;A;R;1;;;;;;;;;8;4;3;0;0;0;0;0;0;1;2;0;0;0;0;.000;.250;.000;.250;.175;506433;32055;Darvish, Yu;Yu Darvish;lad;R;10:10 PM EDT;Dodger Stadium;;;;
502570;32353;Gale, Rocky;Rocky Gale;sd;A;R;1;;2;2;2;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.000;.000;.000;.000;.000;506433;32055;Darvish, Yu;Yu Darvish;lad;R;10:10 PM EDT;Dodger Stadium;;;;
571976;31265;Myers, Wil;Wil Myers;sd;A;R;1;7;37;37;7;;;;;36;7;7;1;0;0;1;1;1;0;0;1;0;0;0;.143;.143;.571;.714;.286;506433;32055;Darvish, Yu;Yu Darvish;lad;R;10:10 PM EDT;Dodger Stadium;;;;
605486;32169;Spangenberg, Cory;Cory Spangenberg;sd;A;L;1;4;45;45;4;;;;;21;5;5;2;0;0;0;1;0;0;0;3;0;0;0;.400;.400;.400;.800;.360;506433;32055;Darvish, Yu;Yu Darvish;lad;R;10:10 PM EDT;Dodger Stadium;;;;
517369;30817;Pirela, Jose;Jose Pirela;sd;A;R;1;6;4;4;4;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.000;.000;.000;.000;.000;506433;32055;Darvish, Yu;Yu Darvish;lad;R;10:10 PM EDT;Dodger Stadium;;;;
500208;30898;Solarte, Yangervis;Yangervis Solarte;sd;A;S;1;5;35;35;5;;;;;12;3;3;0;0;0;0;0;0;0;0;1;0;0;0;.000;.000;.000;.000;.000;506433;32055;Darvish, Yu;Yu Darvish;lad;R;10:10 PM EDT;Dodger Stadium;;;;
