20180506;stl;chc;4;3;9.87833;10.6417;-102;-118
20180506;sdg;lad;3;0;10.225;11.2425;+125;-145
20180506;hou;ari;1;3;11.6387;8.35625;-220;+190
20180506;atl;sfo;3;4;10.5786;9.155;-155;+135
20180506;nyy;cle;7;4;9.74;9.96333;-125;+105
20180506;phi;was;4;5;8.1375;9.64875;+190;-220
20180506;bal;oak;1;2;7.78;9.35778;+144;-168
20180806;ari;phi;3;2;9.62125;10.1075;-123;+103
20180806;laa;det;6;2;8.94;9.10143;-134;+114
20180806;cle;min;10;0;10.6056;9.03111;-215;+185
20180806;hou;sfo;3;1;9.17714;8.10375;-137;+117
20180806;chw;nyy;0;7;9.3075;11.6388;+167;-194
20180806;chc;kan;3;1;11.3011;8.6175;-220;+190
20180806;nym;cin;6;4;10.815;8.78625;-173;+148
20180806;sea;tex;4;3;11.7644;10.1867;-137;+117
20180806;mia;stl;2;1;8.75875;10.9737;+148;-173
20180806;col;pit;2;0;11.1863;11.05;-138;+118
20180805;bal;tex;9;6;10.5944;11.8867;+147;-172
20180805;chw;tam;8;7;8.9575;10.0188;+140;-160
20180805;atl;nym;5;4;10.8438;9.5775;-153;+133
20180805;sdg;chc;10;6;11.0575;12.6675;+154;-179
20180805;hou;lad;2;3;10.7712;10.2787;-107;-113
20180805;det;oak;0;6;8.05111;10.53;+220;-260
20180805;sea;tor;6;3;9.19333;8.61;-160;+140
20180805;col;mil;5;4;10.82;9.835;-103;-117
20180805;sfo;ari;3;2;10.375;10.4875;+150;-175
20180805;cle;laa;4;3;11.8278;8.78111;-280;+230
20180805;kan;min;5;6;9.38556;9.83556;+113;-133
20180805;bos;nyy;5;4;9.895;10.1214;-115;-105
20180805;mia;phi;3;5;8.45375;12.0912;+230;-280
20180805;pit;stl;1;2;9.78;10.0175;-101;-119
20180805;was;cin;2;1;11.6857;9.55;-172;+147
20180627;hou;tor;7;6;9.95;8.59125;-198;+169
20180627;chw;min;6;1;8.86333;10.1678;+133;-153
20180627;atl;cin;5;6;10.4537;10.3575;-144;+124
20180627;sdg;tex;2;5;10.3222;10.8244;-102;-118
20180627;det;oak;0;3;10.1089;11.4967;+100;-120
20180627;chc;lad;5;7;8.43333;9.03;+124;-144
20180627;bos;laa;9;6;10.9233;10.0111;-160;+140
20180627;mia;ari;1;2;8.16125;9.34625;+142;-164
20180627;sea;bal;8;7;10.8211;10.3944;-118;-102
20180627;phi;nyy;3;0;9.65625;10.3438;+106;-126
20180627;mil;kan;4;5;10.5857;8.96714;-215;+185
20180627;cle;stl;5;1;10.4338;9.51875;-107;-113
20180627;sfo;col;1;0;9.54143;8.82833;-164;+142
20180627;nym;pit;3;5;9.11375;8.8025;-115;-105
20180802;lad;mil;21;5;11.5171;9.39625;-215;+185
20180802;was;cin;10;4;12.29;8.17625;-310;+255
20180802;nym;atl;2;4;10.0525;11.185;+142;-164
20180802;tex;bal;17;8;11.6189;10.38;-143;+123
20180802;nyy;bos;7;15;11.2413;10.6587;-106;-114
20180802;sea;tor;3;7;10.365;9.86286;-153;+133
20180802;mia;phi;2;5;10.1925;11.7825;+167;-194
20180802;sdg;chc;6;1;10.2525;11.1137;+147;-172
20180802;chw;kan;6;4;10.2837;8.96125;-140;+120
20180802;sfo;ari;8;1;8.905;10.015;+152;-177
20180802;col;stl;2;3;9.50875;10.11;+128;-148
20180802;tam;laa;4;2;9.46222;9.72222;-135;+115
20180731;was;nym;25;4;11.1586;9.62625;-182;+157
20180731;chc;pit;4;5;9.6525;9.7425;-108;-112
20180731;laa;tam;6;10;9.72778;9.07444;-117;-103
20180731;hou;sea;5;2;10.4633;9.19571;-164;+142
20180731;atl;mia;11;6;10.67;9.27625;-175;+150
20180731;chw;kan;2;4;9.53889;9.97286;-120;+100
20180731;det;cin;2;1;10.1614;9.43889;-110;-110
20180731;sdg;sfo;2;3;9.2225;10.3763;+100;-120
20180731;col;stl;6;3;10.3429;9.6225;-108;-112
20180731;oak;tor;6;2;9.94375;9.47;-184;+159
20180731;cle;min;6;2;9.88778;8.60111;-166;+143
20180731;nyy;bal;6;3;11.3775;8.10889;-310;+255
20180731;ari;tex;6;0;10.83;9.20429;-178;+153
20180731;mil;lad;1;0;10.3787;10.9438;+144;-168
20180731;bos;phi;1;3;9.95556;10.3156;-140;+120
20180726;nym;pit;12;6;9.8675;9.98;+124;-144
20180726;was;mia;10;3;10.7413;9.19375;-145;+125
20180726;chw;laa;8;12;9.715;11.3625;+165;-190
20180726;atl;lad;2;8;10.2037;11.6938;+115;-135
20180726;oak;tex;7;6;12.0333;10.7089;-155;+135
20180726;phi;cin;9;4;11.9762;11.1625;+115;-135
20180726;ari;chc;6;7;10.9937;10.1938;-117;-103
20180726;mil;sfo;7;5;9.87167;9.32143;+100;-120
20180726;kan;nyy;2;7;9.05625;11.8787;+255;-310
20180726;bal;tam;3;4;10.2989;10.9088;+118;-138
20180726;bos;min;1;2;10.8163;9.56;-174;+149
20180703;chw;cin;12;8;10.215;12.25;+200;-235
20180703;atl;nyy;5;8;9.54;10.6511;+130;-150
20180703;hou;tex;5;3;11.7656;9.59778;-178;+153
20180703;sdg;oak;2;6;9.06889;9.78333;+115;-135
20180703;det;chc;3;5;7.88286;9.43875;+180;-210
20180703;lad;pit;8;3;10.7375;7.1825;-255;+215
20180703;bos;was;11;4;11.1075;10.5229;-105;-115
20180703;mia;tam;6;9;8.89625;9.24125;-115;-105
20180703;col;sfo;8;1;12.3443;12.44;-140;+120
20180703;nym;tor;6;8;9.60778;10.0322;+108;-128
20180703;cle;kan;6;4;10.61;8.28375;-170;+145
20180703;ari;stl;4;2;9.985;9.39875;-144;+124
20180703;mil;min;2;0;10.3387;9.13625;-155;+135
20180703;sea;laa;4;1;9.98333;10.395;-117;-103
20180703;bal;phi;2;3;10.4175;10.7475;+148;-173
20180725;laa;chw;11;3;11.2786;9.27778;-250;+210
20180725;oak;tex;6;5;12.3267;11.5822;-136;+116
20180725;min;tor;12;6;10.2033;9.39333;-119;-101
20180725;det;kan;8;4;9.65333;9.2025;+100;-120
20180725;sdg;nym;4;6;9.13875;9.4775;-112;-108
20180725;hou;col;2;3;11.9975;11.0157;-128;+108
20180725;cin;stl;7;3;10.7587;12.1725;+114;-134
20180725;phi;lad;7;3;9.54875;9.765;+113;-133
20180725;was;mil;7;3;10.7971;10.525;+123;-143
20180725;tam;nyy;3;2;9.01333;10.25;+126;-146
20180725;cle;pit;4;0;9.78778;8.50667;-220;+190
20180725;sea;sfo;3;2;10.6378;9.82222;-145;+125
20180725;ari;chc;1;2;9.815;9.97375;-101;-119
20180730;cle;min;4;5;10.62;9.91889;-150;+130
20180730;tex;ari;9;5;9.4425;10.5288;+175;-205
20180730;col;stl;4;5;9.59714;9.6575;+112;-132
20180730;lad;mil;2;5;10.5043;9.84143;-157;+137
20180730;oak;tor;10;1;9.47;9.2475;-145;+125
20180730;sfo;sdg;5;3;10.6329;10.1425;-113;-107
20180730;bos;phi;2;1;9.62778;9.50445;-158;+138
20180730;mia;atl;3;5;9.82375;11.1838;+157;-182
20180730;hou;sea;0;2;9.19875;9.25429;-121;+101
20180909;atl;ari;9;5;9.92;9.9225;+122;-142
20180909;sdg;cin;7;6;9.66;9.91875;+120;-140
20180909;hou;bos;5;6;10.1556;10.3986;-105;-115
20180909;det;stl;2;5;9.07;9.85667;+118;-138
20180909;chw;laa;0;1;8.44445;10.17;+132;-152
20180909;col;lad;6;9;11.4188;12.1488;-104;-116
20180909;tam;bal;8;3;9.80222;7.98;-260;+220
20180909;mil;sfo;6;3;10.0738;9.01625;-148;+128
20180909;kan;min;1;3;9.96875;10.2556;+111;-131
20180909;nym;phi;6;4;8.1075;9.78625;-173;+148
20180909;tor;cle;6;2;8.65111;10.6967;+162;-187
20180909;tex;oak;3;7;9.05444;10.1556;+205;-240
20180909;sea;nyy;3;2;8.5725;8.68444;+108;-128
20180724;bos;bal;6;7;11.3333;9.60222;-162;+141
20180724;mia;atl;9;3;8.99714;9.56125;+117;-137
20180724;lad;phi;4;7;10.2587;10.1412;-101;-119
20180724;tex;oak;10;13;10.5533;10.8567;+103;-123
20180724;stl;cin;4;2;12.9025;11.205;-135;+115
20180724;min;tor;5;0;9.28778;8.86333;-117;-103
20180724;hou;col;8;2;12.4475;10.9257;-148;+128
20180724;chw;laa;4;2;9.77875;10.78;+175;-205
20180724;det;kan;4;5;10.4422;10.1744;-121;+101
20180724;sdg;nym;3;6;10.0887;10.8525;+107;-127
20180724;pit;cle;9;4;9.32111;10.8211;+148;-173
